time,frame_id,fps,camera_us,vidConv_us,enc_us,rtpPay_us,udpStream_us,rtpDepay_us,dec_us,presentation_us,total_latency_us
2026-01-26 16:41:45.759468519,9489,0.0,29650,3267,12030,757,7109,198,0,0,53011
2026-01-26 16:41:45.775322032,9489,0.0,29650,3267,12030,757,7109,198,0,0,53011
2026-01-26 16:41:45.784670050,9490,0.0,34522,3389,13570,486,9448,184,0,0,61599
2026-01-26 16:41:45.793902673,9490,0.0,34522,3389,13570,486,9448,184,0,0,61599
2026-01-26 16:41:45.804447883,9490,0.0,34522,3389,13570,486,9448,184,0,0,61599
2026-01-26 16:41:45.815771615,9491,0.0,33911,6650,14653,642,6501,182,0,0,62539
2026-01-26 16:41:45.827086162,9491,0.0,33911,6650,14653,642,6501,182,0,0,62539
2026-01-26 16:41:45.837607212,9491,0.0,33911,6650,14653,642,6501,182,0,0,62539
2026-01-26 16:41:45.852846592,9492,0.0,33339,5722,13632,811,8153,280,0,0,61937
2026-01-26 16:41:45.862628033,9492,0.0,33339,5722,13632,811,8153,280,0,0,61937
2026-01-26 16:41:45.872000948,9492,0.0,33339,5722,13632,811,8153,280,0,0,61937
2026-01-26 16:41:45.883465005,9493,0.0,32702,3281,11958,692,9039,167,0,0,57839
2026-01-26 16:41:45.895093578,9493,0.0,32702,3281,11958,692,9039,167,0,0,57839
2026-01-26 16:41:45.907881582,9493,0.0,32702,3281,11958,692,9039,167,0,0,57839
2026-01-26 16:41:45.919095998,9494,0.0,33561,5297,13459,828,4313,167,0,0,57625
2026-01-26 16:41:45.931221004,9494,0.0,33561,5297,13459,828,13774,194,0,0,67113
2026-01-26 16:41:45.938266707,9494,0.0,33561,5297,13459,828,13774,194,0,0,67113
2026-01-26 16:41:45.949113591,9495,0.0,34342,6436,16287,672,5367,194,0,0,63298
2026-01-26 16:41:45.961804088,9495,0.0,34342,6436,16287,672,7668,163,0,0,65568
2026-01-26 16:41:45.971336401,9495,0.0,34342,6436,16287,672,7668,163,0,0,65568
2026-01-26 16:41:45.983123059,9496,0.0,33089,5744,15157,458,8114,195,0,0,62757
2026-01-26 16:41:45.994687375,9496,0.0,33089,5744,15157,458,8114,195,0,0,62757
2026-01-26 16:41:46.006168904,9496,0.0,33089,5744,15157,458,8114,195,0,0,62757
2026-01-26 16:41:46.016509915,9497,0.0,31714,3049,11916,751,7833,200,0,0,55463
2026-01-26 16:41:46.027092951,9497,0.0,31714,3049,11916,751,7833,200,0,0,55463
2026-01-26 16:41:46.038380969,9497,0.0,31714,3049,11916,751,7833,200,0,0,55463
2026-01-26 16:41:46.050007527,9498,0.0,35992,6027,13905,525,6662,270,0,0,63381
2026-01-26 16:41:46.062852588,9498,0.0,35992,6027,13905,525,6662,270,0,0,63381
2026-01-26 16:41:46.071054265,9498,0.0,35992,6027,13905,525,6662,270,0,0,63381
2026-01-26 16:41:46.085193129,9499,0.0,32615,6497,15945,840,6023,270,0,0,62190
2026-01-26 16:41:46.094119918,9499,0.0,32615,6497,15945,840,8866,164,0,0,64927
2026-01-26 16:41:46.104571269,9499,0.0,32615,6497,15945,840,8866,164,0,0,64927
2026-01-26 16:41:46.116552943,9500,0.0,32740,5735,13936,793,6701,142,0,0,60047
2026-01-26 16:41:46.127479733,9500,0.0,32740,5735,13936,793,6701,142,0,0,60047
2026-01-26 16:41:46.141246233,9500,0.0,32740,5735,13936,793,6701,142,0,0,60047
2026-01-26 16:41:46.150645805,9501,0.0,33092,5458,12727,597,7481,262,0,0,59617
2026-01-26 16:41:46.162008130,9501,0.0,33092,5458,12727,597,7481,262,0,0,59617
2026-01-26 16:41:46.174564318,9501,0.0,33092,5458,12727,597,7481,262,0,0,59617
2026-01-26 16:41:46.188749040,9502,0.0,32396,6239,12456,725,7530,243,0,0,59589
2026-01-26 16:41:46.194235652,9502,0.0,32396,6239,12456,725,7530,243,0,0,59589
2026-01-26 16:41:46.204977637,9503,0.0,32949,3174,11682,798,5973,243,0,0,54819
2026-01-26 16:41:46.216937645,9503,0.0,32949,3174,11682,798,7072,268,0,0,55943
2026-01-26 16:41:46.228309602,9503,0.0,32949,3174,11682,798,7072,268,0,0,55943
2026-01-26 16:41:46.239050787,9503,0.0,32949,3174,11682,798,7072,268,0,0,55943
2026-01-26 16:41:46.249747778,9504,0.0,35828,6529,16311,1324,6212,268,0,0,66472
2026-01-26 16:41:46.262665578,9504,0.0,35828,6529,16311,1324,8805,377,0,0,69174
2026-01-26 16:41:46.273478893,9505,0.0,31276,2914,11738,547,5180,174,0,0,51829
2026-01-26 16:41:46.283774911,9505,0.0,31276,2914,11738,547,5180,174,0,0,51829
2026-01-26 16:41:46.294497407,9505,0.0,31276,2914,11738,547,5180,174,0,0,51829
2026-01-26 16:41:46.305033560,9505,0.0,31276,2914,11738,547,5180,174,0,0,51829
2026-01-26 16:41:46.316343692,9506,0.0,35301,6407,11840,604,7335,107,0,0,61594
2026-01-26 16:41:46.329861511,9506,0.0,35301,6407,11840,604,7335,107,0,0,61594
2026-01-26 16:41:46.341477284,9507,0.0,30599,5379,12019,440,5906,218,0,0,54561
2026-01-26 16:41:46.350934331,9507,0.0,30599,5379,12019,440,5906,218,0,0,54561
2026-01-26 16:41:46.361157770,9507,0.0,30599,5379,12019,440,5906,218,0,0,54561
2026-01-26 16:41:46.372642339,9507,0.0,30599,5379,12019,440,5906,218,0,0,54561
2026-01-26 16:41:46.383790769,9508,0.0,36354,6024,14320,489,6162,172,0,0,63521
2026-01-26 16:41:46.396921824,9508,0.0,36354,6024,14320,489,6162,172,0,0,63521
2026-01-26 16:41:46.406307764,9508,0.0,36354,6024,14320,489,6162,172,0,0,63521
2026-01-26 16:41:46.418232892,9509,0.0,31084,5332,14900,972,9061,235,0,0,61584
2026-01-26 16:41:46.427824918,9509,0.0,31084,5332,14900,972,9061,235,0,0,61584
2026-01-26 16:41:46.442343987,9509,0.0,31084,5332,14900,972,9061,235,0,0,61584
2026-01-26 16:41:46.451544417,9510,0.0,33354,4993,13677,1009,8001,297,0,0,61331
2026-01-26 16:41:46.462994713,9510,0.0,33354,4993,13677,1009,8001,297,0,0,61331
2026-01-26 16:41:46.473679031,9511,0.0,31784,2688,12702,808,6578,226,0,0,54786
2026-01-26 16:41:46.486394233,9511,0.0,31784,2688,12702,808,6578,226,0,0,54786
2026-01-26 16:41:46.495019060,9511,0.0,31784,2688,12702,808,6578,226,0,0,54786
2026-01-26 16:41:46.505495531,9511,0.0,31784,2688,12702,808,6578,226,0,0,54786
2026-01-26 16:41:46.517465876,9512,0.0,34894,5998,14044,863,7520,171,0,0,63490
2026-01-26 16:41:46.528949997,9512,0.0,34894,5998,14044,863,7520,171,0,0,63490
2026-01-26 16:41:46.545333863,9512,0.0,34894,5998,14044,863,7520,171,0,0,63490
2026-01-26 16:41:46.553081829,9513,0.0,32701,5410,14645,816,8457,207,0,0,62236
2026-01-26 16:41:46.562703393,9513,0.0,32701,5410,14645,816,8457,207,0,0,62236
2026-01-26 16:41:46.576169755,9513,0.0,32701,5410,14645,816,8457,207,0,0,62236
2026-01-26 16:41:46.585798807,9514,0.0,34071,5646,13504,789,7172,178,0,0,61360
2026-01-26 16:41:46.596553880,9514,0.0,34071,5646,13504,789,7172,178,0,0,61360
2026-01-26 16:41:46.607646628,9514,0.0,34071,5646,13504,789,7172,178,0,0,61360
2026-01-26 16:41:46.618589067,9515,0.0,33000,5342,13120,796,6971,196,0,0,59425
2026-01-26 16:41:46.629781691,9515,0.0,33000,5342,13120,796,6971,196,0,0,59425
2026-01-26 16:41:46.641771364,9516,0.0,33233,5118,13323,606,4444,196,0,0,56920
2026-01-26 16:41:46.651600519,9516,0.0,33233,5118,13323,606,7188,143,0,0,59611
2026-01-26 16:41:46.663865849,9516,0.0,33233,5118,13323,606,7188,143,0,0,59611
2026-01-26 16:41:46.675979111,9517,0.0,32604,2815,12613,752,6585,166,0,0,55535
2026-01-26 16:41:46.685948494,9517,0.0,32604,2815,12613,752,6585,166,0,0,55535
2026-01-26 16:41:46.695227134,9517,0.0,32604,2815,12613,752,6585,166,0,0,55535
2026-01-26 16:41:46.708898527,9518,0.0,33560,3181,13782,478,5778,166,0,0,56945
2026-01-26 16:41:46.719307349,9518,0.0,33560,3181,13782,478,9728,170,0,0,60899
2026-01-26 16:41:46.729839502,9518,0.0,33560,3181,13782,478,9728,170,0,0,60899
2026-01-26 16:41:46.740829367,9518,0.0,33560,3181,13782,478,9728,170,0,0,60899
2026-01-26 16:41:46.752448500,9519,0.0,33204,3386,14789,622,7692,159,0,0,59852
2026-01-26 16:41:46.762326329,9519,0.0,33204,3386,14789,622,7692,159,0,0,59852
2026-01-26 16:41:46.775080379,9519,0.0,33204,3386,14789,622,7692,159,0,0,59852
2026-01-26 16:41:46.788969219,9520,0.0,34225,6600,15463,513,6669,166,0,0,63636
2026-01-26 16:41:46.796478745,9520,0.0,34225,6600,15463,513,6669,166,0,0,63636
2026-01-26 16:41:46.806725450,9520,0.0,34225,6600,15463,513,6669,166,0,0,63636
2026-01-26 16:41:46.819451787,9521,0.0,37008,5803,16050,861,6969,281,0,0,66972
2026-01-26 16:41:46.829452596,9521,0.0,37008,5803,16050,861,6969,281,0,0,66972
2026-01-26 16:41:46.840091953,9522,0.0,28895,5002,11905,668,5446,281,0,0,52197
2026-01-26 16:41:46.854413095,9522,0.0,28895,5002,11905,668,7496,239,0,0,54205
2026-01-26 16:41:46.863143749,9522,0.0,28895,5002,11905,668,7496,239,0,0,54205
2026-01-26 16:41:46.890340994,9523,0.0,32793,2820,10107,821,8852,224,0,0,55617
2026-01-26 16:41:46.891408805,9523,0.0,32793,2820,10107,821,8852,224,0,0,55617
2026-01-26 16:41:46.896126624,9523,0.0,32793,2820,10107,821,8852,224,0,0,55617
2026-01-26 16:41:46.907717820,9523,0.0,32793,2820,10107,821,8852,224,0,0,55617
2026-01-26 16:41:46.918010798,9524,0.0,36319,5990,16286,914,7324,287,0,0,67120
2026-01-26 16:41:46.929574218,9524,0.0,36319,5990,16286,914,7324,287,0,0,67120
2026-01-26 16:41:46.942519762,9524,0.0,36319,5990,16286,914,7324,287,0,0,67120
2026-01-26 16:41:46.953094125,9525,0.0,31827,5733,14207,803,6694,144,0,0,59408
2026-01-26 16:41:46.962986002,9525,0.0,31827,5733,14207,803,6694,144,0,0,59408
2026-01-26 16:41:46.974942971,9526,0.0,31921,5384,11844,486,6198,144,0,0,55977
2026-01-26 16:41:46.984856480,9526,0.0,31921,5384,11844,486,6198,261,0,0,56094
2026-01-26 16:41:47.004173754,9526,0.0,31921,5384,11844,486,6198,261,0,0,56094
2026-01-26 16:41:47.007951446,9527,0.0,33398,3063,12413,785,6152,185,0,0,55996
2026-01-26 16:41:47.019008993,9527,0.0,33398,3063,12413,785,6152,185,0,0,55996
2026-01-26 16:41:47.029767522,9527,0.0,33398,3063,12413,785,6152,185,0,0,55996
2026-01-26 16:41:47.044526918,9527,0.0,33398,3063,12413,785,6152,185,0,0,55996
2026-01-26 16:41:47.052749748,9528,0.0,34835,6512,13338,813,7331,170,0,0,62999
2026-01-26 16:41:47.063357456,9528,0.0,34835,6512,13338,813,7331,170,0,0,62999
2026-01-26 16:41:47.074579713,9529,0.0,31679,5194,12773,447,6053,170,0,0,56316
2026-01-26 16:41:47.086078042,9529,0.0,31679,5194,12773,447,6277,195,0,0,56565
2026-01-26 16:41:47.097388621,9529,0.0,31679,5194,12773,447,6277,195,0,0,56565
2026-01-26 16:41:47.108344661,9530,0.0,34166,4920,13270,810,4647,195,0,0,58008
2026-01-26 16:41:47.119331005,9530,0.0,34166,4920,13270,810,6951,162,0,0,60279
2026-01-26 16:41:47.129896440,9530,0.0,34166,4920,13270,810,6951,162,0,0,60279
2026-01-26 16:41:47.141375313,9531,0.0,32192,2902,11743,794,6154,176,0,0,53961
2026-01-26 16:41:47.152725893,9531,0.0,32192,2902,11743,794,6154,176,0,0,53961
2026-01-26 16:41:47.163397316,9531,0.0,32192,2902,11743,794,6154,176,0,0,53961
2026-01-26 16:41:47.174512336,9532,0.0,33844,5595,13395,849,4693,176,0,0,58552
2026-01-26 16:41:47.185706400,9532,0.0,33844,5595,13395,849,7460,172,0,0,61315
2026-01-26 16:41:47.199959443,9532,0.0,33844,5595,13395,849,7460,172,0,0,61315
2026-01-26 16:41:47.211346825,9532,0.0,33844,5595,13395,849,7460,172,0,0,61315
2026-01-26 16:41:47.219180458,9533,0.0,34528,5328,14445,835,8898,254,0,0,64288
2026-01-26 16:41:47.230796648,9533,0.0,34528,5328,14445,835,8898,254,0,0,64288
2026-01-26 16:41:47.246262595,9533,0.0,34528,5328,14445,835,8898,254,0,0,64288
2026-01-26 16:41:47.253681431,9534,0.0,32616,5552,15748,1266,10504,565,0,0,66251
2026-01-26 16:41:47.263655198,9534,0.0,32616,5552,15748,1266,10504,565,0,0,66251
2026-01-26 16:41:47.277898513,9535,0.0,32057,2831,11620,567,7429,184,0,0,54688
2026-01-26 16:41:47.285832310,9535,0.0,32057,2831,11620,567,7429,184,0,0,54688
2026-01-26 16:41:47.300055433,9535,0.0,32057,2831,11620,567,7429,184,0,0,54688
2026-01-26 16:41:47.307923979,9536,0.0,33811,3124,10853,610,5233,145,0,0,53776
2026-01-26 16:41:47.320201822,9536,0.0,33811,3124,10853,610,5233,145,0,0,53776
2026-01-26 16:41:47.330644693,9536,0.0,33811,3124,10853,610,5233,145,0,0,53776
2026-01-26 16:41:47.357286975,9537,0.0,34552,6433,12375,743,4301,145,0,0,58549
2026-01-26 16:41:47.360453959,9537,0.0,34552,6433,12375,743,6442,151,0,0,60696
2026-01-26 16:41:47.363414152,9537,0.0,34552,6433,12375,743,6442,151,0,0,60696
2026-01-26 16:41:47.375052998,9538,0.0,32539,5220,14046,931,4621,151,0,0,57508
2026-01-26 16:41:47.386242869,9538,0.0,32539,5220,14046,931,6896,252,0,0,59884
2026-01-26 16:41:47.398954710,9538,0.0,32539,5220,14046,931,6896,252,0,0,59884
2026-01-26 16:41:47.408540433,9539,0.0,33566,5778,13802,976,4008,252,0,0,58382
2026-01-26 16:41:47.419685247,9539,0.0,33566,5778,13802,976,7758,238,0,0,62118
2026-01-26 16:41:47.431054164,9539,0.0,33566,5778,13802,976,7758,238,0,0,62118
2026-01-26 16:41:47.444367049,9539,0.0,33566,5778,13802,976,7758,238,0,0,62118
2026-01-26 16:41:47.454371953,9540,0.0,34990,5725,14353,806,7082,156,0,0,63112
2026-01-26 16:41:47.464187091,9540,0.0,34990,5725,14353,806,7082,156,0,0,63112
2026-01-26 16:41:47.480564781,9541,0.0,31241,3293,12166,731,6479,229,0,0,54139
2026-01-26 16:41:47.487109380,9541,0.0,31241,3293,12166,731,6479,229,0,0,54139
2026-01-26 16:41:47.497015209,9541,0.0,31241,3293,12166,731,6479,229,0,0,54139
2026-01-26 16:41:47.514664844,9541,0.0,31241,3293,12166,731,6479,229,0,0,54139
2026-01-26 16:41:47.520562862,9542,0.0,35587,6125,12230,832,8575,161,0,0,63510
2026-01-26 16:41:47.530753468,9542,0.0,35587,6125,12230,832,8575,161,0,0,63510
2026-01-26 16:41:47.543011086,9543,0.0,31672,3422,12645,446,7304,174,0,0,55663
2026-01-26 16:41:47.553441829,9543,0.0,31672,3422,12645,446,7304,174,0,0,55663
2026-01-26 16:41:47.564736663,9543,0.0,31672,3422,12645,446,7304,174,0,0,55663
2026-01-26 16:41:47.575994409,9544,0.0,32071,5999,14527,842,4708,174,0,0,58321
2026-01-26 16:41:47.587910832,9544,0.0,32071,5999,14527,842,6607,216,0,0,60262
2026-01-26 16:41:47.598928729,9544,0.0,32071,5999,14527,842,6607,216,0,0,60262
2026-01-26 16:41:47.611644059,9544,0.0,32071,5999,14527,842,6607,216,0,0,60262
2026-01-26 16:41:47.621352345,9545,0.0,35027,6156,14317,692,7893,123,0,0,64208
2026-01-26 16:41:47.632023384,9545,0.0,35027,6156,14317,692,7893,123,0,0,64208
2026-01-26 16:41:47.642220262,9546,0.0,33237,2941,13821,654,6634,145,0,0,57432
2026-01-26 16:41:47.653502169,9546,0.0,33237,2941,13821,654,6634,145,0,0,57432
2026-01-26 16:41:47.664950000,9546,0.0,33237,2941,13821,654,6634,145,0,0,57432
2026-01-26 16:41:47.678522638,9546,0.0,33237,2941,13821,654,6634,145,0,0,57432
2026-01-26 16:41:47.687748221,9547,0.0,34227,6212,13952,843,7554,151,0,0,62939
2026-01-26 16:41:47.697926091,9547,0.0,34227,6212,13952,843,7554,151,0,0,62939
2026-01-26 16:41:47.712852436,9547,0.0,34227,6212,13952,843,7554,151,0,0,62939
2026-01-26 16:41:47.723521811,9548,0.0,33083,5901,15853,548,9578,168,0,0,65131
2026-01-26 16:41:47.731516409,9548,0.0,33083,5901,15853,548,9578,168,0,0,65131
2026-01-26 16:41:47.743269563,9549,0.0,31790,5635,14233,832,5492,168,0,0,58150
2026-01-26 16:41:47.754505227,9549,0.0,31790,5635,14233,832,6425,154,0,0,59069
2026-01-26 16:41:47.764459058,9549,0.0,31790,5635,14233,832,6425,154,0,0,59069
2026-01-26 16:41:47.778176756,9550,0.0,33975,5294,13975,798,7250,154,0,0,61446
2026-01-26 16:41:47.791040603,9550,0.0,33975,5294,13975,798,7497,216,0,0,61755
2026-01-26 16:41:47.798563249,9550,0.0,33975,5294,13975,798,7497,216,0,0,61755
2026-01-26 16:41:47.809766753,9551,0.0,32681,6088,13551,797,5763,216,0,0,59096
2026-01-26 16:41:47.821073460,9551,0.0,32681,6088,13551,797,8614,240,0,0,61971
2026-01-26 16:41:47.832417833,9551,0.0,32681,6088,13551,797,8614,240,0,0,61971
2026-01-26 16:41:47.843200810,9552,0.0,33735,6291,13644,804,5010,240,0,0,59724
2026-01-26 16:41:47.854773190,9552,0.0,33735,6291,13644,804,6600,142,0,0,61216
2026-01-26 16:41:47.867275105,9552,0.0,33735,6291,13644,804,6600,142,0,0,61216
2026-01-26 16:41:47.876432621,9553,0.0,34651,6119,13059,800,4690,142,0,0,59461
2026-01-26 16:41:47.887777697,9553,0.0,34651,6119,13059,800,6359,150,0,0,61138
2026-01-26 16:41:47.898443775,9553,0.0,34651,6119,13059,800,6359,150,0,0,61138
2026-01-26 16:41:47.910620943,9554,0.0,31623,5455,12829,815,7116,150,0,0,57988
2026-01-26 16:41:47.921044933,9554,0.0,31623,5455,12829,815,7116,291,0,0,58129
2026-01-26 16:41:47.932559263,9554,0.0,31623,5455,12829,815,7116,291,0,0,58129
2026-01-26 16:41:47.945105115,9555,0.0,31909,2993,12596,796,6402,162,0,0,54858
2026-01-26 16:41:47.956121252,9555,0.0,31909,2993,12596,796,6402,162,0,0,54858
2026-01-26 16:41:47.965611100,9555,0.0,31909,2993,12596,796,6402,162,0,0,54858
2026-01-26 16:41:47.978030387,9556,0.0,35643,6032,14399,805,4856,162,0,0,61897
2026-01-26 16:41:47.987644431,9556,0.0,35643,6032,14399,805,8557,150,0,0,65586
2026-01-26 16:41:47.999042277,9556,0.0,35643,6032,14399,805,8557,150,0,0,65586
2026-01-26 16:41:48.011129714,9557,0.0,32451,5518,13754,857,3594,150,0,0,56324
2026-01-26 16:41:48.022110650,9557,0.0,32451,5518,13754,857,14161,148,0,0,66889
2026-01-26 16:41:48.035174183,9557,0.0,32451,5518,13754,857,14161,148,0,0,66889
2026-01-26 16:41:48.045701440,9558,0.0,32159,2915,11767,740,6924,156,0,0,54661
2026-01-26 16:41:48.054531938,9558,0.0,32159,2915,11767,740,6924,156,0,0,54661
2026-01-26 16:41:48.066546445,9558,0.0,32159,2915,11767,740,6924,156,0,0,54661
2026-01-26 16:41:48.084411927,9559,0.0,34194,3618,12599,473,6651,193,0,0,57728
2026-01-26 16:41:48.087962923,9559,0.0,34194,3618,12599,473,6651,193,0,0,57728
2026-01-26 16:41:48.099590761,9559,0.0,34194,3618,12599,473,6651,193,0,0,57728
2026-01-26 16:41:48.111705431,9560,0.0,33714,6632,13681,833,5948,193,0,0,61001
2026-01-26 16:41:48.122430295,9560,0.0,33714,6632,13681,833,6938,187,0,0,61985
2026-01-26 16:41:48.132982769,9560,0.0,33714,6632,13681,833,6938,187,0,0,61985
2026-01-26 16:41:48.143492490,9561,0.0,33666,5658,14852,553,5910,187,0,0,60826
2026-01-26 16:41:48.155015236,9561,0.0,33666,5658,14852,553,6702,163,0,0,61594
2026-01-26 16:41:48.167302743,9561,0.0,33666,5658,14852,553,6702,163,0,0,61594
2026-01-26 16:41:48.180117628,9562,0.0,32143,2942,12729,586,7934,171,0,0,56505
2026-01-26 16:41:48.188163492,9562,0.0,32143,2942,12729,586,7934,171,0,0,56505
2026-01-26 16:41:48.207026863,9562,0.0,32143,2942,12729,586,7934,171,0,0,56505
2026-01-26 16:41:48.210564963,9563,0.0,34143,5681,13115,862,6265,262,0,0,60328
2026-01-26 16:41:48.222387079,9563,0.0,34143,5681,13115,862,6265,262,0,0,60328
2026-01-26 16:41:48.233093415,9563,0.0,34143,5681,13115,862,6265,262,0,0,60328
2026-01-26 16:41:48.247936046,9563,0.0,34143,5681,13115,862,6265,262,0,0,60328
2026-01-26 16:41:48.257452006,9564,0.0,33743,6236,17705,1340,8481,418,0,0,67923
2026-01-26 16:41:48.267328394,9564,0.0,33743,6236,17705,1340,8481,418,0,0,67923
2026-01-26 16:41:48.282475643,9565,0.0,33327,6122,11868,534,5676,132,0,0,57659
2026-01-26 16:41:48.289423135,9565,0.0,33327,6122,11868,534,5676,132,0,0,57659
2026-01-26 16:41:48.299751602,9566,0.0,31342,3257,10235,541,4106,132,0,0,49613
2026-01-26 16:41:48.311189610,9566,0.0,31342,3257,10235,541,5981,119,0,0,51475
2026-01-26 16:41:48.322230324,9566,0.0,31342,3257,10235,541,5981,119,0,0,51475
2026-01-26 16:41:48.333495718,9566,0.0,31342,3257,10235,541,5981,119,0,0,51475
2026-01-26 16:41:48.344154275,9567,0.0,35651,6510,15348,482,4164,119,0,0,62274
2026-01-26 16:41:48.355409845,9567,0.0,35651,6510,15348,482,6738,250,0,0,64979
2026-01-26 16:41:48.367328700,9567,0.0,35651,6510,15348,482,6738,250,0,0,64979
2026-01-26 16:41:48.378381991,9568,0.0,32834,5390,14631,767,6271,573,0,0,60466
2026-01-26 16:41:48.390533302,9568,0.0,32834,5390,14631,767,6271,573,0,0,60466
2026-01-26 16:41:48.400148401,9568,0.0,32834,5390,14631,767,6271,573,0,0,60466
2026-01-26 16:41:48.411885714,9569,0.0,31470,3058,12856,950,8364,247,0,0,56945
2026-01-26 16:41:48.422094305,9569,0.0,31470,3058,12856,950,8364,247,0,0,56945
2026-01-26 16:41:48.442277816,9569,0.0,31470,3058,12856,950,8364,247,0,0,56945
2026-01-26 16:41:48.445299899,9570,0.0,34655,6091,13554,977,7853,247,0,0,63377
2026-01-26 16:41:48.455698480,9570,0.0,34655,6091,13554,977,7976,359,0,0,63612
2026-01-26 16:41:48.467223051,9570,0.0,34655,6091,13554,977,7976,359,0,0,63612
2026-01-26 16:41:48.477751716,9571,0.0,33956,5813,14849,797,6241,359,0,0,62015
2026-01-26 16:41:48.489421827,9571,0.0,33956,5813,14849,797,6693,247,0,0,62355
2026-01-26 16:41:48.500257959,9571,0.0,33956,5813,14849,797,6693,247,0,0,62355
2026-01-26 16:41:48.511729631,9572,0.0,33592,6891,14941,458,5387,247,0,0,61516
2026-01-26 16:41:48.523464096,9572,0.0,33592,6891,14941,458,8041,233,0,0,64156
2026-01-26 16:41:48.535988827,9572,0.0,33592,6891,14941,458,8041,233,0,0,64156
2026-01-26 16:41:48.548520023,9573,0.0,32637,2965,12255,423,6550,245,0,0,55075
2026-01-26 16:41:48.557011181,9573,0.0,32637,2965,12255,423,6550,245,0,0,55075
2026-01-26 16:41:48.567777903,9573,0.0,32637,2965,12255,423,6550,245,0,0,55075
2026-01-26 16:41:48.578575889,9574,0.0,33085,6172,11983,442,5673,214,0,0,57569
2026-01-26 16:41:48.590022377,9574,0.0,33085,6172,11983,442,5673,214,0,0,57569
2026-01-26 16:41:48.600629957,9574,0.0,33085,6172,11983,442,5673,214,0,0,57569
2026-01-26 16:41:48.611982970,9575,0.0,33721,5905,14845,867,6832,214,0,0,62384
2026-01-26 16:41:48.622879391,9575,0.0,33721,5905,14845,867,7974,276,0,0,63588
2026-01-26 16:41:48.644529030,9575,0.0,33721,5905,14845,867,7974,276,0,0,63588
2026-01-26 16:41:48.647827634,9576,0.0,34505,5705,14474,829,4225,276,0,0,60014
2026-01-26 16:41:48.657804697,9576,0.0,34505,5705,14474,829,8485,151,0,0,64149
2026-01-26 16:41:48.669152942,9576,0.0,34505,5705,14474,829,8485,151,0,0,64149
2026-01-26 16:41:48.678618564,9576,0.0,34505,5705,14474,829,8485,151,0,0,64149
2026-01-26 16:41:48.690200705,9577,0.0,33352,6420,16083,823,7175,159,0,0,64012
2026-01-26 16:41:48.702095143,9577,0.0,33352,6420,16083,823,7175,159,0,0,64012
2026-01-26 16:41:48.712911306,9578,0.0,31103,3074,11867,761,6699,161,0,0,53665
2026-01-26 16:41:48.723473541,9578,0.0,31103,3074,11867,761,6699,161,0,0,53665
2026-01-26 16:41:48.738307211,9578,0.0,31103,3074,11867,761,6699,161,0,0,53665
2026-01-26 16:41:48.745116427,9579,0.0,35877,6008,12887,837,6394,248,0,0,62251
2026-01-26 16:41:48.756231608,9579,0.0,35877,6008,12887,837,6394,248,0,0,62251
2026-01-26 16:41:48.768026043,9579,0.0,35877,6008,12887,837,6394,248,0,0,62251
2026-01-26 16:41:48.782776159,9580,0.0,31610,5015,13705,831,8320,290,0,0,59771
2026-01-26 16:41:48.790030573,9580,0.0,31610,5015,13705,831,8320,290,0,0,59771
